"","Civil.Service.grad","gradeval","Group","Gender","Date","count","total","share","gradescore","sorter","totalgroup","share2","left","grp","yvar"
"470","SEO/HEO",3,"FCO","Male",2010,1260,6010,0.209650582362729,0.958402662229617,0.540765391014975,FALSE,0.104825291181364,TRUE,"TRUE2010",0.104825291181364
"471","AO/AA",1,"FCO","Female",2014,410,4610,0.0889370932754881,0.147505422993492,0.595661605206074,FALSE,0.044468546637744,TRUE,"TRUE2014",0.044468546637744
"472","AO/AA",1,"FCO","Male",2014,270,4610,0.0585683297180043,0.147505422993492,0.595661605206074,FALSE,0.0292841648590022,TRUE,"TRUE2014",0.0292841648590022
"473","EO",2,"FCO","Female",2014,430,4610,0.0932754880694143,0.329718004338395,0.595661605206074,FALSE,0.0466377440347072,TRUE,"TRUE2014",0.0466377440347072
"474","EO",2,"FCO","Male",2014,330,4610,0.0715835140997831,0.329718004338395,0.595661605206074,FALSE,0.0357917570498915,TRUE,"TRUE2014",0.0357917570498915
"475","G6/G7",4,"FCO","Female",2014,420,4610,0.0911062906724512,1.01518438177874,0.595661605206074,FALSE,0.0455531453362256,TRUE,"TRUE2014",0.0455531453362256
"476","G6/G7",4,"FCO","Male",2014,750,4610,0.162689804772234,1.01518438177874,0.595661605206074,FALSE,0.0813449023861171,TRUE,"TRUE2014",0.0813449023861171
"477","SCS",5,"FCO","Female",2014,110,4610,0.0238611713665944,0.44468546637744,0.595661605206074,FALSE,0.0119305856832972,TRUE,"TRUE2014",0.0119305856832972
"478","SCS",5,"FCO","Male",2014,300,4610,0.0650759219088937,0.44468546637744,0.595661605206074,FALSE,0.0325379609544469,TRUE,"TRUE2014",0.0325379609544469
"479","SEO/HEO",3,"FCO","Male",2014,980,4610,0.212581344902386,1.0412147505423,0.595661605206074,FALSE,0.106290672451193,TRUE,"TRUE2014",0.106290672451193
"480","SEO/HEO",3,"FCO","Female",2014,620,4610,0.134490238611714,1.0412147505423,0.595661605206074,FALSE,0.0672451193058568,TRUE,"TRUE2014",0.0672451193058568
"481","AO/AA",1,"HO","Male",2010,2710,21930,0.123575011399909,0.300501595987232,0.42453260373917,FALSE,-0.0617875056999544,FALSE,"FALSE2010",-0.0617875056999544
"482","AO/AA",1,"HO","Female",2010,3880,21930,0.176926584587323,0.300501595987232,0.42453260373917,FALSE,-0.0884632922936616,FALSE,"FALSE2010",-0.0884632922936616
"483","EO",2,"HO","Female",2010,4500,21930,0.205198358413133,0.735066119471044,0.42453260373917,FALSE,-0.102599179206566,FALSE,"FALSE2010",-0.102599179206566
"484","EO",2,"HO","Male",2010,3560,21930,0.162334701322389,0.735066119471044,0.42453260373917,FALSE,-0.0811673506611947,FALSE,"FALSE2010",-0.0811673506611947
"485","G6/G7",4,"HO","Female",2010,730,21930,0.0332877336981304,0.284541723666211,0.42453260373917,FALSE,-0.0166438668490652,FALSE,"FALSE2010",-0.0166438668490652
"486","G6/G7",4,"HO","Male",2010,830,21930,0.0378476972184223,0.284541723666211,0.42453260373917,FALSE,-0.0189238486092111,FALSE,"FALSE2010",-0.0189238486092111
"487","SCS",5,"HO","Female",2010,80,21930,0.00364797081623347,0.0501595987232102,0.42453260373917,FALSE,-0.00182398540811674,FALSE,"FALSE2010",-0.00182398540811674
"488","SCS",5,"HO","Male",2010,140,21930,0.00638394892840857,0.0501595987232102,0.42453260373917,FALSE,-0.00319197446420429,FALSE,"FALSE2010",-0.00319197446420429
"489","SEO/HEO",3,"HO","Male",2010,2610,21930,0.119015047879617,0.752393980848153,0.42453260373917,FALSE,-0.0595075239398085,FALSE,"FALSE2010",-0.0595075239398085
"490","SEO/HEO",3,"HO","Female",2010,2890,21930,0.131782945736434,0.752393980848153,0.42453260373917,FALSE,-0.0658914728682171,FALSE,"FALSE2010",-0.0658914728682171
"491","AO/AA",1,"HO","Female",2014,3200,23520,0.136054421768707,0.241071428571429,0.434948979591837,FALSE,-0.0680272108843537,FALSE,"FALSE2014",-0.0680272108843537
"492","AO/AA",1,"HO","Male",2014,2470,23520,0.105017006802721,0.241071428571429,0.434948979591837,FALSE,-0.0525085034013605,FALSE,"FALSE2014",-0.0525085034013605
"493","EO",2,"HO","Female",2014,4970,23520,0.211309523809524,0.866496598639456,0.434948979591837,FALSE,-0.105654761904762,FALSE,"FALSE2014",-0.105654761904762
"494","EO",2,"HO","Male",2014,5220,23520,0.221938775510204,0.866496598639456,0.434948979591837,FALSE,-0.110969387755102,FALSE,"FALSE2014",-0.110969387755102
"495","G6/G7",4,"HO","Female",2014,770,23520,0.0327380952380952,0.297619047619048,0.434948979591837,FALSE,-0.0163690476190476,FALSE,"FALSE2014",-0.0163690476190476
"496","G6/G7",4,"HO","Male",2014,980,23520,0.0416666666666667,0.297619047619048,0.434948979591837,FALSE,-0.0208333333333333,FALSE,"FALSE2014",-0.0208333333333333
"497","SCS",5,"HO","Female",2014,70,23520,0.00297619047619048,0.0425170068027211,0.434948979591837,FALSE,-0.00148809523809524,FALSE,"FALSE2014",-0.00148809523809524
"498","SCS",5,"HO","Male",2014,130,23520,0.00552721088435374,0.0425170068027211,0.434948979591837,FALSE,-0.00276360544217687,FALSE,"FALSE2014",-0.00276360544217687
"499","SEO/HEO",3,"HO","Male",2014,2960,23520,0.125850340136054,0.727040816326531,0.434948979591837,FALSE,-0.0629251700680272,FALSE,"FALSE2014",-0.0629251700680272
"500","SEO/HEO",3,"HO","Female",2014,2740,23520,0.116496598639456,0.727040816326531,0.434948979591837,FALSE,-0.0582482993197279,FALSE,"FALSE2014",-0.0582482993197279
"501","AO/AA",1,"HO","Male",2010,2710,21930,0.123575011399909,0.300501595987232,0.42453260373917,FALSE,0.0617875056999544,TRUE,"TRUE2010",0.0617875056999544
"502","AO/AA",1,"HO","Female",2010,3880,21930,0.176926584587323,0.300501595987232,0.42453260373917,FALSE,0.0884632922936616,TRUE,"TRUE2010",0.0884632922936616
"503","EO",2,"HO","Female",2010,4500,21930,0.205198358413133,0.735066119471044,0.42453260373917,FALSE,0.102599179206566,TRUE,"TRUE2010",0.102599179206566
"504","EO",2,"HO","Male",2010,3560,21930,0.162334701322389,0.735066119471044,0.42453260373917,FALSE,0.0811673506611947,TRUE,"TRUE2010",0.0811673506611947
"505","G6/G7",4,"HO","Female",2010,730,21930,0.0332877336981304,0.284541723666211,0.42453260373917,FALSE,0.0166438668490652,TRUE,"TRUE2010",0.0166438668490652
"506","G6/G7",4,"HO","Male",2010,830,21930,0.0378476972184223,0.284541723666211,0.42453260373917,FALSE,0.0189238486092111,TRUE,"TRUE2010",0.0189238486092111
"507","SCS",5,"HO","Female",2010,80,21930,0.00364797081623347,0.0501595987232102,0.42453260373917,FALSE,0.00182398540811674,TRUE,"TRUE2010",0.00182398540811674
"508","SCS",5,"HO","Male",2010,140,21930,0.00638394892840857,0.0501595987232102,0.42453260373917,FALSE,0.00319197446420429,TRUE,"TRUE2010",0.00319197446420429
"509","SEO/HEO",3,"HO","Male",2010,2610,21930,0.119015047879617,0.752393980848153,0.42453260373917,FALSE,0.0595075239398085,TRUE,"TRUE2010",0.0595075239398085
"510","SEO/HEO",3,"HO","Female",2010,2890,21930,0.131782945736434,0.752393980848153,0.42453260373917,FALSE,0.0658914728682171,TRUE,"TRUE2010",0.0658914728682171
"511","AO/AA",1,"HO","Female",2014,3200,23520,0.136054421768707,0.241071428571429,0.434948979591837,FALSE,0.0680272108843537,TRUE,"TRUE2014",0.0680272108843537
"512","AO/AA",1,"HO","Male",2014,2470,23520,0.105017006802721,0.241071428571429,0.434948979591837,FALSE,0.0525085034013605,TRUE,"TRUE2014",0.0525085034013605
"513","EO",2,"HO","Female",2014,4970,23520,0.211309523809524,0.866496598639456,0.434948979591837,FALSE,0.105654761904762,TRUE,"TRUE2014",0.105654761904762
"514","EO",2,"HO","Male",2014,5220,23520,0.221938775510204,0.866496598639456,0.434948979591837,FALSE,0.110969387755102,TRUE,"TRUE2014",0.110969387755102
"515","G6/G7",4,"HO","Female",2014,770,23520,0.0327380952380952,0.297619047619048,0.434948979591837,FALSE,0.0163690476190476,TRUE,"TRUE2014",0.0163690476190476
"516","G6/G7",4,"HO","Male",2014,980,23520,0.0416666666666667,0.297619047619048,0.434948979591837,FALSE,0.0208333333333333,TRUE,"TRUE2014",0.0208333333333333
"517","SCS",5,"HO","Female",2014,70,23520,0.00297619047619048,0.0425170068027211,0.434948979591837,FALSE,0.00148809523809524,TRUE,"TRUE2014",0.00148809523809524
"518","SCS",5,"HO","Male",2014,130,23520,0.00552721088435374,0.0425170068027211,0.434948979591837,FALSE,0.00276360544217687,TRUE,"TRUE2014",0.00276360544217687
"519","SEO/HEO",3,"HO","Male",2014,2960,23520,0.125850340136054,0.727040816326531,0.434948979591837,FALSE,0.0629251700680272,TRUE,"TRUE2014",0.0629251700680272
"520","SEO/HEO",3,"HO","Female",2014,2740,23520,0.116496598639456,0.727040816326531,0.434948979591837,FALSE,0.0582482993197279,TRUE,"TRUE2014",0.0582482993197279
"521","AO/AA",1,"MoD","Male",2010,18390,67680,0.271719858156028,0.492021276595745,0.355112293144208,FALSE,-0.135859929078014,FALSE,"FALSE2010",-0.135859929078014
"522","AO/AA",1,"MoD","Female",2010,14910,67680,0.220301418439716,0.492021276595745,0.355112293144208,FALSE,-0.110150709219858,FALSE,"FALSE2010",-0.110150709219858
"523","EO",2,"MoD","Male",2010,7460,67680,0.110224586288416,0.342494089834515,0.355112293144208,FALSE,-0.055112293144208,FALSE,"FALSE2010",-0.055112293144208
"524","EO",2,"MoD","Female",2010,4130,67680,0.0610224586288416,0.342494089834515,0.355112293144208,FALSE,-0.0305112293144208,FALSE,"FALSE2010",-0.0305112293144208
"525","G6/G7",4,"MoD","Female",2010,610,67680,0.00901300236406619,0.150709219858156,0.355112293144208,FALSE,-0.0045065011820331,FALSE,"FALSE2010",-0.0045065011820331
"526","G6/G7",4,"MoD","Male",2010,1940,67680,0.0286643026004728,0.150709219858156,0.355112293144208,FALSE,-0.0143321513002364,FALSE,"FALSE2010",-0.0143321513002364
"527","SCS",5,"MoD","Female",2010,60,67680,0.000886524822695035,0.0221631205673759,0.355112293144208,FALSE,-0.000443262411347518,FALSE,"FALSE2010",-0.000443262411347518
"528","SCS",5,"MoD","Male",2010,240,67680,0.00354609929078014,0.0221631205673759,0.355112293144208,FALSE,-0.00177304964539007,FALSE,"FALSE2010",-0.00177304964539007
"529","SEO/HEO",3,"MoD","Female",2010,5250,67680,0.0775709219858156,0.768173758865248,0.355112293144208,FALSE,-0.0387854609929078,FALSE,"FALSE2010",-0.0387854609929078
"530","SEO/HEO",3,"MoD","Male",2010,12080,67680,0.178486997635934,0.768173758865248,0.355112293144208,FALSE,-0.0892434988179669,FALSE,"FALSE2010",-0.0892434988179669
"531","AO/AA",1,"MoD","Male",2014,12390,50340,0.246126340882002,0.421334922526818,0.384306714342471,FALSE,-0.123063170441001,FALSE,"FALSE2014",-0.123063170441001
"532","AO/AA",1,"MoD","Female",2014,8820,50340,0.175208581644815,0.421334922526818,0.384306714342471,FALSE,-0.0876042908224076,FALSE,"FALSE2014",-0.0876042908224076
"533","EO",2,"MoD","Male",2014,5750,50340,0.114223281684545,0.363925307906238,0.384306714342471,FALSE,-0.0571116408422725,FALSE,"FALSE2014",-0.0571116408422725
"534","EO",2,"MoD","Female",2014,3410,50340,0.0677393722685737,0.363925307906238,0.384306714342471,FALSE,-0.0338696861342868,FALSE,"FALSE2014",-0.0338696861342868
"535","G6/G7",4,"MoD","Female",2014,710,50340,0.0141040921732221,0.193087008343266,0.384306714342471,FALSE,-0.00705204608661104,FALSE,"FALSE2014",-0.00705204608661104
"536","G6/G7",4,"MoD","Male",2014,1720,50340,0.0341676599125944,0.193087008343266,0.384306714342471,FALSE,-0.0170838299562972,FALSE,"FALSE2014",-0.0170838299562972
"537","SCS",5,"MoD","Female",2014,60,50340,0.00119189511323004,0.0248311481922924,0.384306714342471,FALSE,-0.000595947556615018,FALSE,"FALSE2014",-0.000595947556615018
"538","SCS",5,"MoD","Male",2014,190,50340,0.00377433452522845,0.0248311481922924,0.384306714342471,FALSE,-0.00188716726261422,FALSE,"FALSE2014",-0.00188716726261422
"539","SEO/HEO",3,"MoD","Female",2014,5170,50340,0.102701628923321,0.918355184743742,0.384306714342471,FALSE,-0.0513508144616607,FALSE,"FALSE2014",-0.0513508144616607
"540","SEO/HEO",3,"MoD","Male",2014,10240,50340,0.203416765991259,0.918355184743742,0.384306714342471,FALSE,-0.10170838299563,FALSE,"FALSE2014",-0.10170838299563
"541","AO/AA",1,"MoD","Male",2010,18390,67680,0.271719858156028,0.492021276595745,0.355112293144208,FALSE,0.135859929078014,TRUE,"TRUE2010",0.135859929078014
"542","AO/AA",1,"MoD","Female",2010,14910,67680,0.220301418439716,0.492021276595745,0.355112293144208,FALSE,0.110150709219858,TRUE,"TRUE2010",0.110150709219858
"543","EO",2,"MoD","Male",2010,7460,67680,0.110224586288416,0.342494089834515,0.355112293144208,FALSE,0.055112293144208,TRUE,"TRUE2010",0.055112293144208
"544","EO",2,"MoD","Female",2010,4130,67680,0.0610224586288416,0.342494089834515,0.355112293144208,FALSE,0.0305112293144208,TRUE,"TRUE2010",0.0305112293144208
"545","G6/G7",4,"MoD","Female",2010,610,67680,0.00901300236406619,0.150709219858156,0.355112293144208,FALSE,0.0045065011820331,TRUE,"TRUE2010",0.0045065011820331
"546","G6/G7",4,"MoD","Male",2010,1940,67680,0.0286643026004728,0.150709219858156,0.355112293144208,FALSE,0.0143321513002364,TRUE,"TRUE2010",0.0143321513002364
"547","SCS",5,"MoD","Female",2010,60,67680,0.000886524822695035,0.0221631205673759,0.355112293144208,FALSE,0.000443262411347518,TRUE,"TRUE2010",0.000443262411347518
"548","SCS",5,"MoD","Male",2010,240,67680,0.00354609929078014,0.0221631205673759,0.355112293144208,FALSE,0.00177304964539007,TRUE,"TRUE2010",0.00177304964539007
"549","SEO/HEO",3,"MoD","Female",2010,5250,67680,0.0775709219858156,0.768173758865248,0.355112293144208,FALSE,0.0387854609929078,TRUE,"TRUE2010",0.0387854609929078
"550","SEO/HEO",3,"MoD","Male",2010,12080,67680,0.178486997635934,0.768173758865248,0.355112293144208,FALSE,0.0892434988179669,TRUE,"TRUE2010",0.0892434988179669
"551","AO/AA",1,"MoD","Male",2014,12390,50340,0.246126340882002,0.421334922526818,0.384306714342471,FALSE,0.123063170441001,TRUE,"TRUE2014",0.123063170441001
"552","AO/AA",1,"MoD","Female",2014,8820,50340,0.175208581644815,0.421334922526818,0.384306714342471,FALSE,0.0876042908224076,TRUE,"TRUE2014",0.0876042908224076
"553","EO",2,"MoD","Male",2014,5750,50340,0.114223281684545,0.363925307906238,0.384306714342471,FALSE,0.0571116408422725,TRUE,"TRUE2014",0.0571116408422725
"554","EO",2,"MoD","Female",2014,3410,50340,0.0677393722685737,0.363925307906238,0.384306714342471,FALSE,0.0338696861342868,TRUE,"TRUE2014",0.0338696861342868
"555","G6/G7",4,"MoD","Female",2014,710,50340,0.0141040921732221,0.193087008343266,0.384306714342471,FALSE,0.00705204608661104,TRUE,"TRUE2014",0.00705204608661104
"556","G6/G7",4,"MoD","Male",2014,1720,50340,0.0341676599125944,0.193087008343266,0.384306714342471,FALSE,0.0170838299562972,TRUE,"TRUE2014",0.0170838299562972
"557","SCS",5,"MoD","Female",2014,60,50340,0.00119189511323004,0.0248311481922924,0.384306714342471,FALSE,0.000595947556615018,TRUE,"TRUE2014",0.000595947556615018
"558","SCS",5,"MoD","Male",2014,190,50340,0.00377433452522845,0.0248311481922924,0.384306714342471,FALSE,0.00188716726261422,TRUE,"TRUE2014",0.00188716726261422
"559","SEO/HEO",3,"MoD","Female",2014,5170,50340,0.102701628923321,0.918355184743742,0.384306714342471,FALSE,0.0513508144616607,TRUE,"TRUE2014",0.0513508144616607
"560","SEO/HEO",3,"MoD","Male",2014,10240,50340,0.203416765991259,0.918355184743742,0.384306714342471,FALSE,0.10170838299563,TRUE,"TRUE2014",0.10170838299563
"561","AO/AA",1,"All
managed","Female",2010,119660,410900,0.291214407398394,0.510294475541494,0.355901679240691,TRUE,-0.145607203699197,FALSE,"FALSE2010",-0.145607203699197
"562","AO/AA",1,"All
managed","Male",2010,90020,410900,0.219080068143101,0.510294475541494,0.355901679240691,TRUE,-0.10954003407155,FALSE,"FALSE2010",-0.10954003407155
"563","EO",2,"All
managed","Male",2010,42380,410900,0.103139449987832,0.503139449987832,0.355901679240691,TRUE,-0.0515697249939158,FALSE,"FALSE2010",-0.0515697249939158
"564","EO",2,"All
managed","Female",2010,60990,410900,0.148430275006084,0.503139449987832,0.355901679240691,TRUE,-0.0742151375030421,FALSE,"FALSE2010",-0.0742151375030421
"565","G6/G7",4,"All
managed","Female",2010,8890,410900,0.0216354344122658,0.210172791433439,0.355901679240691,TRUE,-0.0108177172061329,FALSE,"FALSE2010",-0.0108177172061329
"566","G6/G7",4,"All
managed","Male",2010,12700,410900,0.0309077634460939,0.210172791433439,0.355901679240691,TRUE,-0.015453881723047,FALSE,"FALSE2010",-0.015453881723047
"567","SCS",5,"All
managed","Female",2010,1270,410900,0.00309077634460939,0.0441713312241421,0.355901679240691,TRUE,-0.0015453881723047,FALSE,"FALSE2010",-0.0015453881723047
"568","SCS",5,"All
managed","Male",2010,2360,410900,0.00574348990021903,0.0441713312241421,0.355901679240691,TRUE,-0.00287174495010952,FALSE,"FALSE2010",-0.00287174495010952
"569","SEO/HEO",3,"All
managed","Male",2010,37960,410900,0.0923825748357265,0.511730348016549,0.355901679240691,TRUE,-0.0461912874178632,FALSE,"FALSE2010",-0.0461912874178632
"570","SEO/HEO",3,"All
managed","Female",2010,32130,410900,0.0781942078364566,0.511730348016549,0.355901679240691,TRUE,-0.0390971039182283,FALSE,"FALSE2010",-0.0390971039182283
"571","AO/AA",1,"All
managed","Female",2014,87540,327660,0.267167185497162,0.451657205639993,0.377623145943966,TRUE,-0.133583592748581,FALSE,"FALSE2014",-0.133583592748581
"572","AO/AA",1,"All
managed","Male",2014,60450,327660,0.184490020142831,0.451657205639993,0.377623145943966,TRUE,-0.0922450100714155,FALSE,"FALSE2014",-0.0922450100714155
"573","EO",2,"All
managed","Female",2014,51490,327660,0.157144601110908,0.537752548373314,0.377623145943966,TRUE,-0.0785723005554538,FALSE,"FALSE2014",-0.0785723005554538
"574","EO",2,"All
managed","Male",2014,36610,327660,0.111731673075749,0.537752548373314,0.377623145943966,TRUE,-0.0558658365378746,FALSE,"FALSE2014",-0.0558658365378746
"575","G6/G7",4,"All
managed","Male",2014,12140,327660,0.0370506012329854,0.261368491729231,0.377623145943966,TRUE,-0.0185253006164927,FALSE,"FALSE2014",-0.0185253006164927
"576","G6/G7",4,"All
managed","Female",2014,9270,327660,0.0282915216993225,0.261368491729231,0.377623145943966,TRUE,-0.0141457608496612,FALSE,"FALSE2014",-0.0141457608496612
"577","SCS",5,"All
managed","Female",2014,1120,327660,0.00341817737899042,0.0471525361655374,0.377623145943966,TRUE,-0.00170908868949521,FALSE,"FALSE2014",-0.00170908868949521
"578","SCS",5,"All
managed","Male",2014,1970,327660,0.00601232985411707,0.0471525361655374,0.377623145943966,TRUE,-0.00300616492705854,FALSE,"FALSE2014",-0.00300616492705854
"579","SEO/HEO",3,"All
managed","Female",2014,30270,327660,0.0923823475553928,0.590184947811756,0.377623145943966,TRUE,-0.0461911737776964,FALSE,"FALSE2014",-0.0461911737776964
"580","SEO/HEO",3,"All
managed","Male",2014,34190,327660,0.104345968381859,0.590184947811756,0.377623145943966,TRUE,-0.0521729841909296,FALSE,"FALSE2014",-0.0521729841909296
"581","AO/AA",1,"All
managed","Female",2010,119660,410900,0.291214407398394,0.510294475541494,0.355901679240691,TRUE,0.145607203699197,TRUE,"TRUE2010",0.145607203699197
"582","AO/AA",1,"All
managed","Male",2010,90020,410900,0.219080068143101,0.510294475541494,0.355901679240691,TRUE,0.10954003407155,TRUE,"TRUE2010",0.10954003407155
"583","EO",2,"All
managed","Male",2010,42380,410900,0.103139449987832,0.503139449987832,0.355901679240691,TRUE,0.0515697249939158,TRUE,"TRUE2010",0.0515697249939158
"584","EO",2,"All
managed","Female",2010,60990,410900,0.148430275006084,0.503139449987832,0.355901679240691,TRUE,0.0742151375030421,TRUE,"TRUE2010",0.0742151375030421
"585","G6/G7",4,"All
managed","Female",2010,8890,410900,0.0216354344122658,0.210172791433439,0.355901679240691,TRUE,0.0108177172061329,TRUE,"TRUE2010",0.0108177172061329
"586","G6/G7",4,"All
managed","Male",2010,12700,410900,0.0309077634460939,0.210172791433439,0.355901679240691,TRUE,0.015453881723047,TRUE,"TRUE2010",0.015453881723047
"587","SCS",5,"All
managed","Female",2010,1270,410900,0.00309077634460939,0.0441713312241421,0.355901679240691,TRUE,0.0015453881723047,TRUE,"TRUE2010",0.0015453881723047
"588","SCS",5,"All
managed","Male",2010,2360,410900,0.00574348990021903,0.0441713312241421,0.355901679240691,TRUE,0.00287174495010952,TRUE,"TRUE2010",0.00287174495010952
"589","SEO/HEO",3,"All
managed","Male",2010,37960,410900,0.0923825748357265,0.511730348016549,0.355901679240691,TRUE,0.0461912874178632,TRUE,"TRUE2010",0.0461912874178632
"590","SEO/HEO",3,"All
managed","Female",2010,32130,410900,0.0781942078364566,0.511730348016549,0.355901679240691,TRUE,0.0390971039182283,TRUE,"TRUE2010",0.0390971039182283
"591","AO/AA",1,"All
managed","Female",2014,87540,327660,0.267167185497162,0.451657205639993,0.377623145943966,TRUE,0.133583592748581,TRUE,"TRUE2014",0.133583592748581
"592","AO/AA",1,"All
managed","Male",2014,60450,327660,0.184490020142831,0.451657205639993,0.377623145943966,TRUE,0.0922450100714155,TRUE,"TRUE2014",0.0922450100714155
"593","EO",2,"All
managed","Female",2014,51490,327660,0.157144601110908,0.537752548373314,0.377623145943966,TRUE,0.0785723005554538,TRUE,"TRUE2014",0.0785723005554538
"594","EO",2,"All
managed","Male",2014,36610,327660,0.111731673075749,0.537752548373314,0.377623145943966,TRUE,0.0558658365378746,TRUE,"TRUE2014",0.0558658365378746
"595","G6/G7",4,"All
managed","Male",2014,12140,327660,0.0370506012329854,0.261368491729231,0.377623145943966,TRUE,0.0185253006164927,TRUE,"TRUE2014",0.0185253006164927
"596","G6/G7",4,"All
managed","Female",2014,9270,327660,0.0282915216993225,0.261368491729231,0.377623145943966,TRUE,0.0141457608496612,TRUE,"TRUE2014",0.0141457608496612
"597","SCS",5,"All
managed","Female",2014,1120,327660,0.00341817737899042,0.0471525361655374,0.377623145943966,TRUE,0.00170908868949521,TRUE,"TRUE2014",0.00170908868949521
"598","SCS",5,"All
managed","Male",2014,1970,327660,0.00601232985411707,0.0471525361655374,0.377623145943966,TRUE,0.00300616492705854,TRUE,"TRUE2014",0.00300616492705854
"599","SEO/HEO",3,"All
managed","Female",2014,30270,327660,0.0923823475553928,0.590184947811756,0.377623145943966,TRUE,0.0461911737776964,TRUE,"TRUE2014",0.0461911737776964
"600","SEO/HEO",3,"All
managed","Male",2014,34190,327660,0.104345968381859,0.590184947811756,0.377623145943966,TRUE,0.0521729841909296,TRUE,"TRUE2014",0.0521729841909296
"601","AO/AA",1,"HMRC","Female",2010,28790,82970,0.346992888996023,0.52886585512836,0.350126551765698,FALSE,-0.173496444498011,FALSE,"FALSE2010",-0.173496444498011
"602","AO/AA",1,"HMRC","Male",2010,15090,82970,0.181872966132337,0.52886585512836,0.350126551765698,FALSE,-0.0909364830661685,FALSE,"FALSE2010",-0.0909364830661685
"603","EO",2,"HMRC","Female",2010,11270,82970,0.135832228516331,0.492226105821381,0.350126551765698,FALSE,-0.0679161142581656,FALSE,"FALSE2010",-0.0679161142581656
"604","EO",2,"HMRC","Male",2010,9150,82970,0.110280824394359,0.492226105821381,0.350126551765698,FALSE,-0.0551404121971797,FALSE,"FALSE2010",-0.0551404121971797
"605","G6/G7",4,"HMRC","Female",2010,1390,82970,0.0167530432686513,0.180306134747499,0.350126551765698,FALSE,-0.00837652163432566,FALSE,"FALSE2010",-0.00837652163432566
"606","G6/G7",4,"HMRC","Male",2010,2350,82970,0.0283234904182235,0.180306134747499,0.350126551765698,FALSE,-0.0141617452091117,FALSE,"FALSE2010",-0.0141617452091117
"607","SCS",5,"HMRC","Female",2010,130,82970,0.00156683138483789,0.0235024707725684,0.350126551765698,FALSE,-0.000783415692418947,FALSE,"FALSE2010",-0.000783415692418947
"608","SCS",5,"HMRC","Male",2010,260,82970,0.00313366276967579,0.0235024707725684,0.350126551765698,FALSE,-0.00156683138483789,FALSE,"FALSE2010",-0.00156683138483789
"609","SEO/HEO",3,"HMRC","Female",2010,6160,82970,0.0742437025430879,0.525732192358684,0.350126551765698,FALSE,-0.0371218512715439,FALSE,"FALSE2010",-0.0371218512715439
"610","SEO/HEO",3,"HMRC","Male",2010,8380,82970,0.101000361576473,0.525732192358684,0.350126551765698,FALSE,-0.0505001807882367,FALSE,"FALSE2010",-0.0505001807882367
"611","AO/AA",1,"HMRC","Female",2014,22840,69310,0.329533977780984,0.497042273842158,0.363699321887174,FALSE,-0.164766988890492,FALSE,"FALSE2014",-0.164766988890492
"612","AO/AA",1,"HMRC","Male",2014,11610,69310,0.167508296061174,0.497042273842158,0.363699321887174,FALSE,-0.0837541480305872,FALSE,"FALSE2014",-0.0837541480305872
"613","EO",2,"HMRC","Male",2014,6400,69310,0.0923387678545664,0.447554465445102,0.363699321887174,FALSE,-0.0461693839272832,FALSE,"FALSE2014",-0.0461693839272832
"614","EO",2,"HMRC","Female",2014,9110,69310,0.131438464867984,0.447554465445102,0.363699321887174,FALSE,-0.0657192324339922,FALSE,"FALSE2014",-0.0657192324339922
"615","G6/G7",4,"HMRC","Male",2014,2500,69310,0.03606983119319,0.241235031020055,0.363699321887174,FALSE,-0.018034915596595,FALSE,"FALSE2014",-0.018034915596595
"616","G6/G7",4,"HMRC","Female",2014,1680,69310,0.0242389265618237,0.241235031020055,0.363699321887174,FALSE,-0.0121194632809118,FALSE,"FALSE2014",-0.0121194632809118
"617","SCS",5,"HMRC","Male",2014,190,69310,0.00274130717068244,0.0223632953397778,0.363699321887174,FALSE,-0.00137065358534122,FALSE,"FALSE2014",-0.00137065358534122
"618","SCS",5,"HMRC","Female",2014,120,69310,0.00173135189727312,0.0223632953397778,0.363699321887174,FALSE,-0.00086567594863656,FALSE,"FALSE2014",-0.00086567594863656
"619","SEO/HEO",3,"HMRC","Female",2014,6550,69310,0.0945029577261578,0.610301543788775,0.363699321887174,FALSE,-0.0472514788630789,FALSE,"FALSE2014",-0.0472514788630789
"620","SEO/HEO",3,"HMRC","Male",2014,7550,69310,0.108930890203434,0.610301543788775,0.363699321887174,FALSE,-0.0544654451017169,FALSE,"FALSE2014",-0.0544654451017169
"621","AO/AA",1,"HMRC","Female",2010,28790,82970,0.346992888996023,0.52886585512836,0.350126551765698,FALSE,0.173496444498011,TRUE,"TRUE2010",0.173496444498011
"622","AO/AA",1,"HMRC","Male",2010,15090,82970,0.181872966132337,0.52886585512836,0.350126551765698,FALSE,0.0909364830661685,TRUE,"TRUE2010",0.0909364830661685
"623","EO",2,"HMRC","Female",2010,11270,82970,0.135832228516331,0.492226105821381,0.350126551765698,FALSE,0.0679161142581656,TRUE,"TRUE2010",0.0679161142581656
"624","EO",2,"HMRC","Male",2010,9150,82970,0.110280824394359,0.492226105821381,0.350126551765698,FALSE,0.0551404121971797,TRUE,"TRUE2010",0.0551404121971797
"625","G6/G7",4,"HMRC","Female",2010,1390,82970,0.0167530432686513,0.180306134747499,0.350126551765698,FALSE,0.00837652163432566,TRUE,"TRUE2010",0.00837652163432566
"626","G6/G7",4,"HMRC","Male",2010,2350,82970,0.0283234904182235,0.180306134747499,0.350126551765698,FALSE,0.0141617452091117,TRUE,"TRUE2010",0.0141617452091117
